Store Id,Week Start Date Skey,Demand (Hrs),Sched (Hrs),Sched Effectiveness,FT Count,PT Count,Fixed Hrs
129574,20161225,679.25,769.75,0.272,10,20,315.5
129574,20170101,657.25,672.5,0.3324,10,20,302
129574,20170108,653,760.75,0.2431,10,20,386.75
129574,20170115,712,802.75,0.2658,10,20,492.5
129574,20170122,721.5,733,0.3791,10,20,588.25
129575,20160703,577.75,609.5,0.592,10,13,9.5
129575,20160814,564.25,593.75,0.6367,10,13,19
129575,20160821,563.75,597.25,0.5654,10,13,19
129575,20160828,585.25,609.25,0.6455,10,13,19
129575,20160904,589.5,601.25,0.6781,10,13,28.5
129575,20160911,595,600.75,0.6458,10,13,9.5
129575,20161030,606,599.5,0.6246,10,13,19
129575,20161106,603.75,607.5,0.6203,10,13,9.5
129575,20161113,689.5,670.25,0.5073,10,13,9.5
129575,20161120,609.75,624.25,0.5621,10,13,21
129575,20170122,573,585,0.5934,10,13,9.5
129576,20160703,728.75,784.5,0.2813,10,32,227.5
129576,20160710,702.25,724.5,0.3332,10,32,189.5
129576,20160717,723.25,761.5,0.3394,10,32,291
129576,20160724,720.25,742.25,0.3981,10,32,312.5
129576,20160731,712.75,724,0.3479,10,32,240
129576,20160807,719,744.5,0.3505,10,32,311
129576,20160814,726.25,778.5,0.2485,10,32,315
129576,20160821,735,734.5,0.2796,10,34,302
129576,20160828,727.25,667.5,0.2461,10,34,287
129576,20160904,773.5,632,0.3083,10,34,262
129576,20160911,768,657.25,0.2588,10,34,338
129576,20160918,744.25,596,0.2432,10,34,377.5
129576,20160925,824.25,557.25,0.2144,10,34,281.5
129576,20161002,797,627.25,0.304,10,34,330
129576,20161009,802.25,650.75,0.3013,10,34,359.25
129576,20161016,754.25,682.75,0.2304,10,34,397.25
129576,20161023,927,726.75,0.1173,10,34,393.25
129576,20161030,947.75,665.5,0.1968,10,34,424.25
129576,20161106,935.75,754.5,0.1859,10,34,409.75
129576,20161113,937.75,792.75,0.2167,10,34,516.5
129576,20161120,1381.5,1165.25,0.2224,10,34,513
129576,20161127,1084.75,911.5,0.3042,10,34,627
129576,20161204,1284.25,995,0.2819,10,34,647.75
129576,20161211,1376.75,1000,0.3283,10,34,727
129576,20161218,1501.75,1224,0.3123,10,34,803.5
129576,20161225,986.5,1033,0.1064,10,34,480.5
129576,20170101,860.25,931.25,0.2264,10,34,432.25
129576,20170108,721.5,822.5,0.2114,10,34,487
129576,20170115,716.75,733.75,0.2473,10,34,510.25
129576,20170122,701.5,728.5,0.2103,10,34,361.75
129577,20160828,602.5,655,0.2166,10,18,19
129577,20160904,700.25,721.75,0.276,10,18,28
129577,20160911,733,657.5,0.322,10,18,19
129577,20161002,703.75,688.25,0.2639,10,18,19
129577,20161106,639.25,643.5,0.4826,10,18,9.5
129577,20161113,665.25,701,0.4216,10,18,28
129579,20160710,669,697.75,0.2881,10,19,185
129579,20160717,682.5,739,0.285,10,19,297
129579,20160724,675.75,707.75,0.2482,10,19,422.5
129579,20160911,739.25,724.25,0.3027,10,19,328.5
129579,20160925,673.75,687.75,0.3551,10,19,252.75
129579,20161002,704.5,648.5,0.3314,10,19,367.25
129579,20161009,669.25,620.75,0.2574,10,19,277.25
129579,20161106,712.5,747.75,0.3126,10,19,395
129579,20161113,687.75,726.75,0.2941,10,19,265.5
129580,20160703,654,607.75,0.3039,10,16,325.25
129580,20160710,639,579.5,0.2574,10,16,323
129580,20160717,675.5,638.5,0.2642,10,16,321.5
129580,20160724,651,615.75,0.2999,10,16,331
129580,20160731,639.75,605,0.322,10,16,269.75
129580,20160807,634,639.5,0.2461,10,16,354
129580,20160814,626,616.25,0.2808,10,16,375
129580,20160821,645.25,643.5,0.2356,10,16,339.5
129580,20160828,672.25,615.5,0.2291,10,16,360
129580,20160904,686.25,687.5,0.2965,10,16,316
129580,20160911,664.5,610.75,0.3239,10,16,350.25
129580,20160918,639.75,646,0.3204,10,16,301.75
129580,20160925,654.5,660.5,0.2834,10,16,306.5
129580,20161002,645,641.5,0.2597,10,16,361.75
129580,20161009,671.75,648.5,0.2538,10,16,441
129580,20161016,643.25,634.5,0.2775,10,16,458.25
129580,20161023,649.25,661.25,0.3069,10,16,278
129580,20161030,671,647.25,0.3066,10,16,243.5
129580,20161106,662.5,638.25,0.2932,10,16,343
129580,20161113,651.5,626.75,0.2053,10,16,448.75
129580,20161120,605.25,555.75,0.2887,10,16,260.25
129580,20161127,667.25,591,0.2728,10,16,260.5
129580,20161204,660.75,601.75,0.3318,10,16,465
129580,20161211,673,654.5,0.2095,10,16,344.5
129580,20161218,580.25,579,0.2111,10,16,227
129580,20161225,666.5,589.75,0.2944,10,16,137.75
129580,20170101,626,586,0.3331,10,16,245.75
129580,20170108,621,576.5,0.2915,10,16,315
129580,20170115,674,563.5,0.2745,10,16,280
129582,20160703,564.5,570.5,0.4252,10,12,336.5
129582,20160710,553.5,588.25,0.3762,10,12,341.25
129582,20160717,552.75,563.5,0.3817,10,12,229.75
129582,20160731,542.25,550,0.3762,10,12,93.5
129582,20160904,552,548.75,0.2505,10,12,102
129582,20160911,564.5,556.75,0.1856,10,12,90
129582,20160918,520.5,570.75,0.1013,10,12,125.5
129582,20161023,537,580.5,0.1443,10,12,112.5
129582,20161030,596.75,503.75,0.1554,10,12,184
129582,20161106,517,567.75,0.073,10,12,182.5
129582,20161204,609,623.25,0.1523,10,12,175
129582,20170115,569.25,583.75,0.191,10,12,213
129583,20161016,552.5,560.5,0.3529,10,9,232.5
129583,20161023,544.5,539.5,0.2792,10,9,268
129583,20161030,545.75,562.25,0.2432,10,9,309.5
129583,20161106,511,516.75,0.2578,10,9,224
129583,20161113,517,554,0.3182,10,9,185
129583,20161204,586,569.25,0.282,10,9,301.5
129583,20161218,543,550.5,0.2901,10,9,232
129583,20170101,520.75,513,0.2506,10,9,26.5
129586,20160710,531.25,484.25,0.2856,10,11,175.5
129586,20160724,527,557,0.1651,10,11,127.5
129586,20160814,543,540,0.244,10,11,187.75
129586,20160828,533.75,563,0.2482,10,11,284.5
129586,20160911,531.75,518,0.2793,10,11,195
129586,20160918,547.75,479.75,0.2323,10,11,161.75
129586,20160925,541.75,531.75,0.3493,10,11,234.25
129586,20161002,555,440.25,0.3626,10,11,334
129586,20161009,559.25,403,0.2003,10,11,181.25
129586,20161030,547.75,550.25,0.1529,10,11,224.25
129586,20161106,543.75,552,0.252,10,11,211.5
129586,20161113,552.5,559.25,0.2104,10,11,190
129586,20161127,587.25,588.25,0.284,10,11,212
129586,20161204,570.5,577.75,0.2476,10,11,200.5
129586,20161211,575.25,584.25,0.2977,10,11,71.75
129586,20161218,517.5,563.75,0.2845,10,11,208.75
129586,20161225,550,542.25,0.1741,10,11,102
129586,20170101,518,554.5,0.2104,10,11,149.75
129586,20170108,531.75,524.25,0.1866,10,11,167.5
129586,20170122,530.75,555.5,0.2412,10,11,183.75
129587,20160703,519.25,530.5,0.1618,10,8,291
129587,20160717,517,523.75,0.0943,10,8,95
129587,20160724,483.25,485,0.1273,10,8,230
129587,20160731,484,497.25,0.1472,10,8,226.5
129587,20160814,501,463.25,0.238,10,8,236.25
129587,20160821,491.25,492.75,0.2539,10,8,95
129587,20160828,495.5,497,0.2341,10,8,95
129587,20160904,524.25,553.5,0.0439,10,8,95
129587,20160911,503.25,506.5,0.2077,10,8,76
129587,20160918,504.75,477,0.1694,10,8,164
129587,20160925,511.25,514.5,-0.0381,10,8,110
129587,20161009,501,485.5,0.1697,10,8,21
129587,20161016,480.25,503.25,0.0088,10,8,73.75
129587,20161023,463,454,0.0551,10,8,32.5
129587,20161030,503.5,493.75,0.0839,10,8,7.5
129587,20161106,506,507.5,-0.0662,10,8,10
129587,20161113,457,498.5,-0.0361,10,8,39.25
129587,20161120,537.75,508,-0.0149,10,8,131.5
129587,20161127,492,429.5,0.0254,10,8,126.5
129587,20161211,530.25,473.5,0.0453,10,8,116
129587,20170115,533.5,446,0.209,10,8,176.25
129587,20170122,491.25,480.75,0.1623,10,8,9.5
129588,20160703,649.75,597,0.2355,10,14,262.5
129588,20160710,608.25,441,0.2499,10,14,210.5
129588,20170108,539.5,539.5,0.1983,10,14,192
129588,20170115,628.5,593.25,0.2056,10,14,324
129588,20170122,559.75,565.5,0.1563,10,14,28.5
129590,20161023,638,592.25,0.3648,7,18,258
129590,20161106,672.5,671.5,0.5591,7,18,515.5
129591,20161009,796.25,876,0.3096,10,33,185
129591,20161211,1693,1511.75,0.3853,10,33,1593
129591,20170101,839.5,877,0.3603,10,33,442.75
129591,20170108,707.5,746.75,0.312,10,33,430.5
129591,20170115,719,770.75,0.3675,10,33,279
129591,20170122,690.25,705.25,0.351,10,33,326.5
122460,20170129,434.25,93.25,0.1848,0,25,107.5
122460,20170219,391.75,94.75,0.2265,0,25,103
122460,20170402,542.25,76.5,0.1291,0,25,96.25
122460,20170430,340.25,69,0.1514,0,25,89.5
122460,20170528,380.75,38,0.088,0,25,50
122460,20170611,377.25,38,0.0875,0,25,55.5
122461,20170129,481.75,356.25,0.5786,0,36,280.5
122461,20170226,601.5,417.25,0.5183,0,36,351.75
122461,20170305,582.75,452,0.4994,0,36,417.25
122461,20170319,541,410.5,0.4797,0,36,395.75
122461,20170409,589,462.25,0.5208,0,36,404.75
122461,20170430,566.75,428.25,0.5589,0,36,431
122461,20170604,554,404.25,0.5293,0,36,387.5
122462,20170129,360.5,372.75,0.1616,0,27,339.5
122462,20170205,393.5,407.75,0.1506,0,27,343
122462,20170212,422.5,489.25,0.0964,0,27,302
122462,20170219,440.75,449,0.1929,0,27,225.5
122462,20170226,432.5,437.5,0.222,0,27,318
122462,20170305,435.75,448,0.1928,0,27,406
122462,20170312,441.25,454.75,0.2181,0,27,341
122462,20170319,453.75,481.25,0.2011,0,27,423
122462,20170326,407,416.5,0.2162,0,27,337
122462,20170402,469.75,488.25,0.2251,0,27,419
122462,20170409,512,530.25,0.2905,0,27,314.5
122462,20170416,401.25,442.75,0.1726,0,27,314
122462,20170423,398.5,406.25,0.2051,0,27,346.5
122462,20170430,387.25,420,0.1846,0,27,319
122462,20170507,412.75,434,0.2532,0,27,344
122462,20170514,403.5,438.5,0.1561,0,27,358
122462,20170528,406,460.25,0.2457,0,27,293.5
122462,20170604,370.25,409.75,0.2937,0,27,359.5
122462,20170611,424.25,447,0.2133,0,27,307
122462,20170618,395,406,0.2911,0,27,387
122462,20170625,375.75,397.5,0.2648,0,27,267
122462,20170702,435.75,485,0.2192,0,27,241
122462,20170709,416.75,461.5,0.21,0,27,225
122462,20170716,415.5,458,0.2671,0,27,278
122463,20170129,544.75,609.25,0.0785,0,39,258.75
122463,20170205,536.5,657.75,0.0815,0,39,350
122463,20170212,509.25,581,0.1217,0,39,340.75
122463,20170219,593.25,646.75,0.1252,0,39,253
122463,20170226,616.25,673.5,0.0763,0,39,326.5
122463,20170305,609.75,668.5,0.0599,0,39,356.5
122463,20170312,713.5,776.5,0.061,0,39,425
122463,20170319,592,660.5,0.0422,0,39,448.5
122463,20170326,589.25,658.5,0.0322,0,39,413
122463,20170402,684.25,739.75,0.0194,0,39,368.5
122463,20170409,655.5,762,0.1121,0,39,299.5
122463,20170416,557.25,637.5,0.0493,0,39,325.5
122463,20170423,625,698,-0.012,0,39,376
122463,20170430,535.5,617.25,-0.0359,0,39,427.5
122463,20170507,629.5,686.5,-0.0008,0,39,446.5
122463,20170514,591.25,664.75,0.0047,0,39,416.25
122463,20170521,554.25,594,0.0316,0,39,300.25
122463,20170528,687.5,758.5,0.1549,0,39,292.5
122463,20170604,585.75,692.75,0.0166,0,39,364
122463,20170611,617.5,701.5,0.1182,0,39,356.75
122463,20170618,589.75,643.75,0.1064,0,39,371.5
122463,20170625,567,624,0.127,0,39,282
122463,20170702,631.25,713.5,0.0966,0,39,294.5
122463,20170709,636.5,688.75,0.0177,0,39,336.25
122463,20170716,603.75,642.25,-0.0236,0,39,351.5
122464,20170129,381,175,0.3071,0,27,190
122464,20170226,428.5,212.75,0.3728,0,27,219.5
122464,20170305,435.5,212.75,0.3129,0,27,256.25
122464,20170312,420.75,230.5,0.3458,0,27,261.75
122464,20170319,504.75,225.75,0.2838,0,27,279.5
122464,20170326,473.25,225.75,0.3059,0,27,287.5
122464,20170430,430.5,181,0.3043,0,27,220
122464,20170514,437.5,190,0.3714,0,27,216.25
122464,20170611,436,158.5,0.3062,0,27,198.25
122465,20170205,485.25,541.25,0.2571,0,34,418.25
122465,20170212,505.75,600.75,0.1953,0,34,291.5
122465,20170219,542,621,0.2343,0,34,387.75
122465,20170226,531.75,583.5,0.1222,0,34,356.25
122465,20170305,527,588.25,0.1267,0,34,498
122465,20170312,569.75,645.5,0.1667,0,34,391.5
122465,20170319,525,607.75,0.1519,0,34,357
122465,20170326,574.75,639.25,0.1248,0,34,393.75
122465,20170402,564.75,666.75,0.2085,0,34,449.25
122465,20170409,533,557.25,0.311,0,34,459.75
122465,20170416,496.5,554.75,0.2452,0,34,445
122465,20170423,514.5,562.75,0.1278,0,34,422.75
122465,20170430,537.5,559.5,0.1814,0,34,365.5
122465,20170507,540,594,0.2083,0,34,387.25
122465,20170514,500.75,552.25,0.1722,0,34,460
122465,20170521,505.5,570.5,0.1731,0,34,325
122465,20170528,540.5,582.25,0.1827,0,34,429
122465,20170604,495.25,543.5,0.1989,0,34,422
122465,20170611,539.5,608.5,0.2308,0,34,343.25
122465,20170618,525,585.75,0.2062,0,34,430.5
122465,20170625,462.25,509.25,0.1595,0,34,260.25
122465,20170702,540.5,603.75,0.1087,0,34,368
122465,20170709,516,588.25,0.1274,0,34,412.75
122465,20170716,474,535.5,0.0432,0,34,362.25
122466,20170604,436.25,504.75,0.388,0,29,19
122466,20170611,486.75,539.5,0.376,0,29,211
122466,20170625,438.75,490.75,0.4177,0,29,85.5
122467,20170129,442.75,500,0.253,0,32,380
122467,20170205,487,587.5,0.0862,0,32,152.75
122467,20170212,516,602.25,0.2805,0,32,220
122467,20170219,531,643,0.2947,0,32,227.25
122467,20170226,510,638.75,0.273,0,32,280
122467,20170305,568.75,646.5,0.3622,0,32,283.75
122467,20170312,558,590,0.3396,0,32,156.75
122467,20170319,512.75,590,0.2301,0,32,175.25
122467,20170326,543.25,620.5,0.3396,0,32,302.75
122467,20170402,572.75,582.25,0.2842,0,32,227.75
122467,20170409,552.75,643.25,0.3333,0,32,187.75
122467,20170416,513.25,556.5,0.3488,0,32,283
122467,20170430,502.25,496.25,0.343,0,32,38
122467,20170507,517.25,523.5,0.3838,0,32,17.5
122467,20170618,501.75,498.5,0.3747,0,32,105.5
122468,20170129,440.75,527.5,0.169,0,35,160.75
122468,20170212,535,539.25,0.265,0,35,266
122468,20170226,544.5,610.5,0.2727,0,35,254
122468,20170305,526.75,548,0.2515,0,35,278.5
122468,20170312,576,594.25,0.3095,0,35,335
122468,20170319,579,584,0.3022,0,35,251
122468,20170326,546.75,592.25,0.2757,0,35,415.5
122468,20170402,646.75,682.75,0.3127,0,35,367
122468,20170409,639.5,642,0.3104,0,35,268.25
122468,20170416,491.75,491.25,0.213,0,35,234
122468,20170423,539.5,510.75,0.2451,0,35,217.75
122468,20170430,505.25,553.75,0.3241,0,35,332
122468,20170507,535.75,556,0.2455,0,35,257.75
122468,20170514,511.75,507.75,0.2926,0,35,220.5
122468,20170521,477.75,462.75,0.2957,0,35,198
122468,20170528,536.5,532.5,0.3038,0,35,225.25
122468,20170604,499.5,489.75,0.2247,0,35,303.25
122468,20170611,504,480,0.2381,0,35,200.25
122468,20170618,518.25,504,0.2827,0,35,218
122468,20170625,452.25,444,0.3118,0,35,194
122468,20170702,551.25,544.25,0.259,0,35,138
122468,20170709,525,531.5,0.2971,0,35,215.75
122468,20170716,522.5,499.5,0.2249,0,35,284
122470,20170129,462,405.25,0.3631,0,32,161
122470,20170305,439,414.5,0.4066,0,32,86
122471,20170129,134,160,0.4403,0,9,50
122474,20170129,521.25,469,0.1285,0,36,252.25
122474,20170205,499,447.75,0.1358,0,36,483.75
122474,20170212,519,473.75,0.1845,0,36,379.5
122474,20170219,523,491,0.1453,0,36,213.5
122474,20170226,568.5,521.75,0.1605,0,36,295.75
122474,20170305,573.25,518,0.1727,0,36,574.75
122474,20170312,621,551.5,0.2085,0,36,458.25
122474,20170319,528.25,426.5,0.2186,0,36,364.75
122474,20170326,556,459.5,0.2131,0,36,300.25
122474,20170402,630.5,564.5,0.1435,0,36,325
122474,20170409,513.5,439.25,0.165,0,36,243
122474,20170416,548.25,475.25,0.1263,0,36,355.25
122474,20170423,567.75,479.5,0.2193,0,36,383.5
122474,20170507,552,530.25,0.2206,0,36,314.25
122474,20170514,553.75,480.25,0.1305,0,36,405
122474,20170521,517.75,387.5,0.1816,0,36,276.75
122474,20170528,636.75,529,0.2183,0,36,270.75
122474,20170604,644.25,518.25,0.2262,0,36,487.5
122474,20170611,550.25,459,0.1917,0,36,356.25
122474,20170625,511.25,417.25,0.2557,0,36,337
122474,20170702,594.25,495.75,0.2099,0,36,242
122474,20170709,561,478.5,0.1658,0,36,390.5
122474,20170716,526.75,418,0.1319,0,36,396.5
123502,20170604,684.75,601.25,0.172,0,52,399.25
123502,20170611,695.25,555.5,0.1784,0,52,376
123502,20170618,711.5,595.25,0.2569,0,52,561
123502,20170702,828.75,672.75,0.1795,0,52,110
123503,20170129,629.5,663,0.2573,0,43,56.75
123503,20170205,609.25,591.5,0.1379,0,43,367
123503,20170402,808.5,677.75,0.1122,0,43,345.5
123503,20170416,675.5,650.25,0.2098,0,43,193.25
123503,20170528,742.5,701,0.1502,0,43,47.5
123505,20170129,553.75,564,0.1779,0,39,400
123505,20170205,611.25,598.5,0.1415,0,39,355.5
123505,20170212,576.25,579,0.1145,0,39,605.5
123505,20170219,612.25,583.5,0.2025,0,39,510
123505,20170226,685.75,643,0.1925,0,39,394.5
123505,20170305,680.5,631.75,0.1899,0,39,653
123505,20170312,683.5,641.5,0.1646,0,39,371
123505,20170319,575,587.5,0.0722,0,39,597.5
123505,20170326,615.5,567.5,0.0942,0,39,497.5
123505,20170402,673,605,0.1612,0,39,640.5
123505,20170409,638.5,629,0.148,0,39,519.5
123505,20170416,635,595.5,0.1276,0,39,488
123505,20170423,704.75,695.5,0.2065,0,39,436.5
123505,20170430,561,551.25,0.1573,0,39,491
123505,20170507,577.75,511.75,0.0792,0,39,488
123505,20170514,583.5,512,0.1602,0,39,538
123505,20170521,507.25,497.5,0.0197,0,39,403
123505,20170528,590.25,549,0.0474,0,39,505
123505,20170604,557,449.5,0.0772,0,39,461.5
123505,20170611,596.75,547.5,0.1123,0,39,316.5
123505,20170618,567.25,524.5,0.1014,0,39,248.5
123505,20170625,540.5,472,0.1008,0,39,380
123505,20170702,625.75,550.5,0.143,0,39,407
123505,20170709,607.25,618,0.1606,0,39,247
123505,20170716,617.5,618.5,0.1935,0,39,269.5
123506,20170528,799.5,716,0.2883,0,53,423.25
123506,20170611,766.25,626.5,0.1507,0,53,443
123506,20170618,793.25,632.75,0.1869,0,53,514.75
123506,20170625,674,538.25,0.1688,0,53,378.25
123507,20170416,888,942,0.4617,0,56,335
123507,20170430,900.25,895,0.4926,0,56,634.5
123507,20170507,990.75,1025.5,0.4471,0,56,414
123507,20170514,888,922.5,0.4792,0,56,485.5
123507,20170521,815.25,812.5,0.4446,0,56,468
123507,20170604,870.75,897.5,0.4755,0,56,466.5
123507,20170611,857.75,915,0.4092,0,56,587
123507,20170618,929.75,933.5,0.4576,0,56,606
123507,20170625,786.25,821.5,0.4789,0,56,515
123507,20170702,1047.5,1081.5,0.4434,0,56,502
123507,20170709,969,978.5,0.4819,0,56,547.5
123507,20170716,889.5,905,0.4896,0,56,575.5
123508,20170129,767.5,823.25,0.2466,0,59,156
123508,20170205,825.5,857.25,0.1881,0,59,241.75
123508,20170212,832.75,919.25,0.1162,0,59,9.5
123508,20170219,822.5,870,0.1976,0,59,9.5
123508,20170226,935,913,0.2465,0,59,28.5
123508,20170305,933.5,931.5,0.2485,0,59,9.5
123508,20170319,868.25,874.75,0.3003,0,59,9.5
123508,20170326,899,891,0.3059,0,59,28.5
123508,20170402,1009.25,970,0.3032,0,59,9
123508,20170409,989.75,1016.25,0.4423,0,59,9.5
123508,20170416,848,854,0.3945,0,59,9.5
123508,20170423,958,980,0.4081,0,59,9.5
123508,20170430,953.5,975.5,0.4594,0,59,95
123508,20170507,994.25,956.75,0.4785,0,59,27.5
123508,20170514,966,913.5,0.4446,0,59,18
123508,20170521,851,855,0.4019,0,59,9.5
123508,20170528,978.25,968,0.5152,0,59,19
123508,20170611,929,863.5,0.444,0,59,95
123508,20170618,924.25,885.75,0.4358,0,59,9
123508,20170625,855.75,779,0.4096,0,59,27.5
123508,20170702,913.5,905.75,0.4272,0,59,9.5
123508,20170709,941.25,905.25,0.4603,0,59,9
123509,20170129,685,745.25,0.3361,0,48,401.25
123509,20170212,690,689,0.3507,0,48,284.25
123509,20170219,728.75,722.25,0.3949,0,48,19.5
123509,20170416,632.75,683,0.388,0,48,142.5
123509,20170507,731,777,0.4138,0,48,467
123509,20170528,737,729.25,0.4047,0,48,62
123509,20170604,724,736.25,0.4265,0,48,446.75
123509,20170611,689,701.5,0.463,0,48,410.5
123509,20170702,779.25,801.75,0.4123,0,48,339
123511,20170129,596.25,150.5,0.2423,0,43,170.75
123511,20170226,731.5,179.75,0.2163,0,43,185.25
123511,20170618,631.5,114.5,0.0847,0,43,137
123512,20170129,568.5,263,0.3448,0,40,257.75
123513,20170129,455.5,268.5,0.4753,0,34,217
123513,20170409,549.75,304.75,0.4734,0,34,310.5
123514,20170129,599.5,227.5,0.3228,0,44,288.25
123514,20170205,691.5,215,0.2827,0,44,277.5
123515,20170129,584.25,310.75,0.4959,0,45,473.25
123515,20170205,620.75,329.5,0.4744,0,45,47.5
123515,20170212,672.25,348.5,0.453,0,45,47.5
123515,20170219,726.25,396.5,0.464,0,45,483.5
123515,20170226,745.5,374.25,0.4665,0,45,47.5
123515,20170305,696,343.75,0.4415,0,45,47.5
123515,20170312,724.75,403.25,0.5033,0,45,47.5
123515,20170319,685.75,375,0.4433,0,45,47.5
123515,20170326,701.75,348.5,0.441,0,45,47.5
123515,20170402,856,389.5,0.4311,0,45,47.5
123515,20170409,795,417.25,0.455,0,45,47.5
123515,20170416,645.75,343,0.463,0,45,47.5
123515,20170423,790.25,395.5,0.4821,0,45,47.5
123515,20170430,683.5,353.25,0.4598,0,45,47.5
123515,20170507,705.25,409.5,0.4906,0,45,47.5
123515,20170514,782.75,420.5,0.5034,0,45,47.5
123515,20170521,718,377,0.4687,0,45,47.5
123515,20170528,715.75,608.75,0.7904,0,45,47.5
123515,20170618,636.75,527.25,0.6843,0,45,57
123515,20170625,681.75,525,0.5787,0,45,57
123515,20170702,795,632.5,0.6761,0,45,57
123515,20170709,776.5,599.75,0.7305,0,45,57
123515,20170716,736.75,624.5,0.7954,0,45,57
123516,20170129,604,212.25,0.2041,0,43,209.5
123518,20170129,590,562.5,0.4144,0,40,598
123518,20170205,564.75,540.75,0.3307,0,40,306.75
123518,20170212,587,578.25,0.336,0,40,366
123518,20170219,578.5,580.25,0.3271,0,40,286.75
123518,20170226,658,627.25,0.3195,0,40,320
123518,20170305,608.75,618.75,0.3322,0,40,408
123518,20170312,635.5,609.25,0.3159,0,40,376.25
123518,20170319,589,599.75,0.3425,0,40,355
123518,20170326,681.25,647.5,0.356,0,40,368.75
123518,20170402,648.75,603.25,0.3541,0,40,388.75
123518,20170409,612.25,595.75,0.3704,0,40,353
123518,20170416,567.25,563.25,0.3671,0,40,374.5
123518,20170423,674.5,637,0.3966,0,40,306.25
123518,20170430,645.5,618.5,0.4307,0,40,450.25
123518,20170507,651.5,627.25,0.358,0,40,426.75
123518,20170521,574.25,549,0.35,0,40,413
123518,20170528,647.75,615.25,0.3879,0,40,531.25
123518,20170604,621.5,597.25,0.4236,0,40,460.5
123518,20170611,631.25,608,0.3945,0,40,541.25
123518,20170618,625.5,608.75,0.4305,0,40,535.5
123518,20170625,552.25,506.5,0.4292,0,40,509.75
123518,20170702,613.75,594.25,0.3556,0,40,422.5
123518,20170709,616.25,616.5,0.4041,0,40,504.5
123518,20170716,572.25,565.5,0.3399,0,40,470.75
123519,20170129,674,687.75,0.2652,0,51,349
123519,20170205,717,720.25,0.3539,0,51,375.25
123519,20170212,705.5,682.75,0.371,0,51,349.5
123519,20170219,742.25,713.5,0.326,0,51,244.25
123519,20170226,821,795.25,0.3578,0,51,243.25
123519,20170305,830.25,745,0.3258,0,51,463
123519,20170312,807,752.5,0.4089,0,51,427
123519,20170319,739.75,712,0.3535,0,51,346.25
123519,20170326,783.5,735,0.4486,0,51,397.5
123519,20170402,797,741.25,0.4075,0,51,496.75
123519,20170409,749.25,692.25,0.4334,0,51,88.5
123519,20170416,708.75,613.25,0.4561,0,51,70
123519,20170430,826.5,742,0.3714,0,51,498.5
123519,20170507,843.25,723,0.4026,0,51,486
123519,20170514,730.75,683.75,0.274,0,51,227
123519,20170521,732,644.25,0.3419,0,51,273.75
123519,20170528,804.5,697.5,0.4102,0,51,339.5
123519,20170604,734,637.75,0.3907,0,51,361.75
123519,20170611,770.5,676,0.3971,0,51,354.75
123519,20170625,739,677.25,0.4726,0,51,439.75
123519,20170709,803.75,709.25,0.3972,0,51,288.75
123520,20170129,625.25,664,0.3583,0,46,345.75
123520,20170205,650.25,684.75,0.4187,0,46,207.25
123520,20170212,681.25,688.25,0.3622,0,46,296
123520,20170219,688,678.25,0.3063,0,46,248.25
123520,20170305,700.25,751.75,0.3724,0,46,271.75
123520,20170312,819.5,809,0.4838,0,46,329.25
123520,20170319,714,756,0.3817,0,46,361.5
123520,20170326,673,668.75,0.3302,0,46,177.5
123520,20170402,783.25,725.5,0.4386,0,46,345.25
123520,20170409,836.25,786.5,0.4915,0,46,217.75
123520,20170416,714.25,674.75,0.3672,0,46,183
123520,20170423,739.75,675,0.3481,0,46,350.75
123520,20170430,693.25,618.75,0.405,0,46,357.5
123520,20170507,762.75,724,0.3776,0,46,229.25
123520,20170514,745.75,712.25,0.4013,0,46,358.25
123520,20170521,640.75,583,0.3933,0,46,229.5
123520,20170528,746.5,680,0.3449,0,46,362.25
123520,20170604,702,695,0.3632,0,46,217.5
123520,20170611,683.25,682,0.4201,0,46,304
123520,20170618,687.75,679.25,0.3617,0,46,363.5
123520,20170625,604,585,0.3841,0,46,231.5
123520,20170702,756,702,0.3737,0,46,239.75
123520,20170709,731.5,768.75,0.4501,0,46,294.25
123520,20170716,704,730.75,0.4187,0,46,405.5
123521,20170129,754.5,833.25,0.1408,0,56,785.5
123521,20170205,785,813.25,0.1729,0,56,773.25
123521,20170212,837,789.25,0.2064,0,56,675.5
123521,20170219,932.5,852,0.2322,0,56,777.75
123521,20170226,960.75,842.75,0.1658,0,56,758.5
123521,20170305,903.75,873.75,0.2122,0,56,832.25
123521,20170312,968.5,860.75,0.2037,0,56,870.5
123521,20170319,941,697.75,0.1724,0,56,934.75
123521,20170326,899,820.75,0.1193,0,56,836.75
123521,20170402,965,945.75,0.1272,0,56,868.75
123521,20170409,1010.25,993,0.2683,0,56,742
123521,20170416,821,836.75,0.1105,0,56,734
123521,20170423,845.25,803,0.1982,0,56,689.25
123521,20170430,804,792.75,0.2018,0,56,854.75
123521,20170507,812.25,828.5,0.1988,0,56,828.75
123521,20170514,878.5,844.75,0.2012,0,56,820
123521,20170521,876.75,809,0.2367,0,56,804
123521,20170528,845.25,816,0.1822,0,56,920.25
123521,20170604,829.5,795.25,0.2004,0,56,823.25
123521,20170611,817.75,785.5,0.1987,0,56,722
123521,20170618,837,824.5,0.2354,0,56,973.5
123521,20170625,832.5,846.25,0.1931,0,56,693
123521,20170702,885.5,942,0.1429,0,56,782.5
123521,20170709,829.5,829.5,0.0669,0,56,773.5
